Tatum,US 1812
Tavery,US 1812
Tayes,US 1812
Taylor,US 1812
Taylvr,US 1812
Teabeau,US 1812
Teeter,US 1812
Temples,US 1812
Templeton,US 1812
Terrell,US 1812
Teter,US 1812
Tetricks,US 1812
Therill,US 1812
Thomas,US 1812
Thomerson,US 1812
Thompson,US 1812
Thorn,US 1812
Thornton,US 1812
Thresher,US 1812
Thurton,US 1812
Tidwell,US 1812
Tiegue,US 1812
Tilford,US 1812
Tilman,US 1812
Tinder,US 1812
Tipton,US 1812
Tlpton,US 1812
Todd,US 1812
Toland,US 1812
Tolley,US 1812
Tongue,US 1812
Tonlouse,US 1812
Towd,US 1812
Tramble,US 1812
Tramell,US 1812
Trammel,US 1812
Trask,US 1812
Treadwell,US 1812
Trentham,US 1812
Trepho,US 1812
Trimble,US 1812
Trotmcn,US 1812
Trotmon,US 1812
Troupa,US 1812
Trout,US 1812
Trump,US 1812
Trux,US 1812
Tuckee,US 1812
Tucker,US 1812
Tulli,US 1812
Turnay,US 1812
Turnbo,US 1812
Turnbow,US 1812
Turner,US 1812
Turvin,US 1812
Tweedy,US 1812
Tyrone,US 1812
Upton,US 1812
Vadarsdal,US 1812
Van Hoozer,US 1812
Vanarsdale,US 1812
Vanarsdall,US 1812
Vance,US 1812
